Customer [customerId=1, firstName=MARY, lastName=SMITH, phoneNumber=28303384290, active=1, createDate=2006-02-14]
Customer [customerId=483, firstName=VERNON, lastName=CHAPA, phoneNumber=975185523021, active=1, createDate=2006-02-14]
Customer [customerId=484, firstName=ROBERTO, lastName=VU, phoneNumber=508348602835, active=1, createDate=2006-02-14]
Customer [customerId=485, firstName=CLYDE, lastName=TOBIAS, phoneNumber=702955450528, active=1, createDate=2006-02-14]
Customer [customerId=486, firstName=GLEN, lastName=TALBERT, phoneNumber=936806643983, active=1, createDate=2006-02-14]
Customer [customerId=487, firstName=HECTOR, lastName=POINDEXTER, phoneNumber=589377568313, active=1, createDate=2006-02-14]
Customer [customerId=488, firstName=SHANE, lastName=MILLARD, phoneNumber=488425406814, active=1, createDate=2006-02-14]
Customer [customerId=489, firstName=RICARDO, lastName=MEADOR, phoneNumber=37247325001, active=1, createDate=2006-02-14]
Customer [customerId=490, firstName=SAM, lastName=MCDUFFIE, phoneNumber=17305839123, active=1, createDate=2006-02-14]
Customer [customerId=491, firstName=RICK, lastName=MATTOX, phoneNumber=171973024401, active=1, createDate=2006-02-14]
Customer [customerId=492, firstName=LESTER, lastName=KRAUS, phoneNumber=158399646978, active=1, createDate=2006-02-14]
Customer [customerId=493, firstName=BRENT, lastName=HARKINS, phoneNumber=854259976812, active=1, createDate=2006-02-14]
Customer [customerId=494, firstName=RAMON, lastName=CHOATE, phoneNumber=898559280434, active=1, createDate=2006-02-14]
Customer [customerId=495, firstName=CHARLIE, lastName=BESS, phoneNumber=962020153680, active=1, createDate=2006-02-14]
Customer [customerId=496, firstName=TYLER, lastName=WREN, phoneNumber=211256301880, active=1, createDate=2006-02-14]
Customer [customerId=497, firstName=GILBERT, lastName=SLEDGE, phoneNumber=959467760895, active=1, createDate=2006-02-14]
Customer [customerId=498, firstName=GENE, lastName=SANBORN, phoneNumber=144206758053, active=1, createDate=2006-02-14]
Customer [customerId=499, firstName=MARC, lastName=OUTLAW, phoneNumber=465897838272, active=1, createDate=2006-02-14]
Customer [customerId=500, firstName=REGINALD, lastName=KINDER, phoneNumber=793996678771, active=1, createDate=2006-02-14]
Customer [customerId=501, firstName=RUBEN, lastName=GEARY, phoneNumber=52709222667, active=1, createDate=2006-02-14]
Customer [customerId=502, firstName=BRETT, lastName=CORNWELL, phoneNumber=868602816371, active=1, createDate=2006-02-14]
Customer [customerId=503, firstName=ANGEL, lastName=BARCLAY, phoneNumber=759586584889, active=1, createDate=2006-02-14]
Customer [customerId=504, firstName=NATHANIEL, lastName=ADAM, phoneNumber=111177206479, active=1, createDate=2006-02-14]
Customer [customerId=505, firstName=RAFAEL, lastName=ABNEY, phoneNumber=82671830126, active=1, createDate=2006-02-14]
Customer [customerId=506, firstName=LESLIE, lastName=SEWARD, phoneNumber=131370665218, active=1, createDate=2006-02-14]
Customer [customerId=507, firstName=EDGAR, lastName=RHOADS, phoneNumber=402630109080, active=1, createDate=2006-02-14]
Customer [customerId=508, firstName=MILTON, lastName=HOWLAND, phoneNumber=441628280920, active=1, createDate=2006-02-14]
Customer [customerId=509, firstName=RAUL, lastName=FORTIER, phoneNumber=442673923363, active=1, createDate=2006-02-14]
Customer [customerId=510, firstName=BEN, lastName=EASTER, phoneNumber=711928348157, active=0, createDate=2006-02-14]
Customer [customerId=511, firstName=CHESTER, lastName=BENNER, phoneNumber=59634255214, active=1, createDate=2006-02-14]
Customer [customerId=512, firstName=CECIL, lastName=VINES, phoneNumber=879347453467, active=1, createDate=2006-02-14]
Customer [customerId=513, firstName=DUANE, lastName=TUBBS, phoneNumber=282667506728, active=1, createDate=2006-02-14]
Customer [customerId=514, firstName=FRANKLIN, lastName=TROUTMAN, phoneNumber=288910576761, active=1, createDate=2006-02-14]
Customer [customerId=515, firstName=ANDRE, lastName=RAPP, phoneNumber=602101369463, active=1, createDate=2006-02-14]
Customer [customerId=516, firstName=ELMER, lastName=NOE, phoneNumber=448876499197, active=1, createDate=2006-02-14]
Customer [customerId=517, firstName=BRAD, lastName=MCCURDY, phoneNumber=627425618482, active=1, createDate=2006-02-14]
Customer [customerId=518, firstName=GABRIEL, lastName=HARDER, phoneNumber=158326114853, active=1, createDate=2006-02-14]
Customer [customerId=519, firstName=RON, lastName=DELUCA, phoneNumber=132100972047, active=1, createDate=2006-02-14]
Customer [customerId=520, firstName=MITCHELL, lastName=WESTMORELAND, phoneNumber=574973479129, active=1, createDate=2006-02-14]
Customer [customerId=521, firstName=ROLAND, lastName=SOUTH, phoneNumber=25865528181, active=1, createDate=2006-02-14]
Customer [customerId=522, firstName=ARNOLD, lastName=HAVENS, phoneNumber=236679267178, active=1, createDate=2006-02-14]
Customer [customerId=523, firstName=HARVEY, lastName=GUAJARDO, phoneNumber=638409958875, active=1, createDate=2006-02-14]
Customer [customerId=524, firstName=JARED, lastName=ELY, phoneNumber=35533115997, active=1, createDate=2006-02-14]
Customer [customerId=525, firstName=ADRIAN, lastName=CLARY, phoneNumber=182059202712, active=1, createDate=2006-02-14]
Customer [customerId=526, firstName=KARL, lastName=SEAL, phoneNumber=214756839122, active=1, createDate=2006-02-14]
Customer [customerId=527, firstName=CORY, lastName=MEEHAN, phoneNumber=338244023543, active=1, createDate=2006-02-14]
Customer [customerId=528, firstName=CLAUDE, lastName=HERZOG, phoneNumber=105882218332, active=1, createDate=2006-02-14]
Customer [customerId=529, firstName=ERIK, lastName=GUILLEN, phoneNumber=80593242951, active=1, createDate=2006-02-14]
Customer [customerId=530, firstName=DARRYL, lastName=ASHCRAFT, phoneNumber=717566026669, active=1, createDate=2006-02-14]
Customer [customerId=531, firstName=JAMIE, lastName=WAUGH, phoneNumber=427274926505, active=1, createDate=2006-02-14]
Customer [customerId=532, firstName=NEIL, lastName=RENNER, phoneNumber=478380208348, active=1, createDate=2006-02-14]
Customer [customerId=533, firstName=JESSIE, lastName=MILAM, phoneNumber=383353187467, active=1, createDate=2006-02-14]
Customer [customerId=534, firstName=CHRISTIAN, lastName=JUNG, phoneNumber=122981120653, active=0, createDate=2006-02-14]
Customer [customerId=535, firstName=JAVIER, lastName=ELROD, phoneNumber=8912935608, active=1, createDate=2006-02-14]
Customer [customerId=536, firstName=FERNANDO, lastName=CHURCHILL, phoneNumber=745267607502, active=1, createDate=2006-02-14]
Customer [customerId=537, firstName=CLINTON, lastName=BUFORD, phoneNumber=484500282381, active=1, createDate=2006-02-14]
Customer [customerId=538, firstName=TED, lastName=BREAUX, phoneNumber=488600270038, active=1, createDate=2006-02-14]
Customer [customerId=539, firstName=MATHEW, lastName=BOLIN, phoneNumber=754579047924, active=1, createDate=2006-02-14]
Customer [customerId=540, firstName=TYRONE, lastName=ASHER, phoneNumber=932156667696, active=1, createDate=2006-02-14]
Customer [customerId=541, firstName=DARREN, lastName=WINDHAM, phoneNumber=921960450089, active=1, createDate=2006-02-14]
Customer [customerId=542, firstName=LONNIE, lastName=TIRADO, phoneNumber=784907335610, active=1, createDate=2006-02-14]
Customer [customerId=543, firstName=LANCE, lastName=PEMBERTON, phoneNumber=786270036240, active=1, createDate=2006-02-14]
Customer [customerId=544, firstName=CODY, lastName=NOLEN, phoneNumber=169352919175, active=1, createDate=2006-02-14]
Customer [customerId=545, firstName=JULIO, lastName=NOLAND, phoneNumber=426346224043, active=1, createDate=2006-02-14]
Customer [customerId=546, firstName=KELLY, lastName=KNOTT, phoneNumber=357593328658, active=1, createDate=2006-02-14]
Customer [customerId=547, firstName=KURT, lastName=EMMONS, phoneNumber=135407755975, active=1, createDate=2006-02-14]
Customer [customerId=548, firstName=ALLAN, lastName=CORNISH, phoneNumber=50898428626, active=1, createDate=2006-02-14]
Customer [customerId=549, firstName=NELSON, lastName=CHRISTENSON, phoneNumber=84794532510, active=1, createDate=2006-02-14]
Customer [customerId=550, firstName=GUY, lastName=BROWNLEE, phoneNumber=978430786151, active=1, createDate=2006-02-14]
Customer [customerId=551, firstName=CLAYTON, lastName=BARBEE, phoneNumber=380077794770, active=1, createDate=2006-02-14]
Customer [customerId=552, firstName=HUGH, lastName=WALDROP, phoneNumber=955349440539, active=1, createDate=2006-02-14]
Customer [customerId=553, firstName=MAX, lastName=PITT, phoneNumber=698182547686, active=1, createDate=2006-02-14]
Customer [customerId=554, firstName=DWAYNE, lastName=OLVERA, phoneNumber=62127829280, active=1, createDate=2006-02-14]
Customer [customerId=555, firstName=DWIGHT, lastName=LOMBARDI, phoneNumber=368738360376, active=1, createDate=2006-02-14]
Customer [customerId=556, firstName=ARMANDO, lastName=GRUBER, phoneNumber=590764256785, active=1, createDate=2006-02-14]
Customer [customerId=557, firstName=FELIX, lastName=GAFFNEY, phoneNumber=107092893983, active=1, createDate=2006-02-14]
Customer [customerId=558, firstName=JIMMIE, lastName=EGGLESTON, phoneNumber=970638808606, active=0, createDate=2006-02-14]
Customer [customerId=559, firstName=EVERETT, lastName=BANDA, phoneNumber=855066328617, active=1, createDate=2006-02-14]
Customer [customerId=560, firstName=JORDAN, lastName=ARCHULETA, phoneNumber=817740355461, active=1, createDate=2006-02-14]
Customer [customerId=561, firstName=IAN, lastName=STILL, phoneNumber=239357986667, active=1, createDate=2006-02-14]
Customer [customerId=562, firstName=WALLACE, lastName=SLONE, phoneNumber=946114054231, active=1, createDate=2006-02-14]
Customer [customerId=563, firstName=KEN, lastName=PREWITT, phoneNumber=997453607116, active=1, createDate=2006-02-14]
Customer [customerId=564, firstName=BOB, lastName=PFEIFFER, phoneNumber=203202500108, active=1, createDate=2006-02-14]
Customer [customerId=565, firstName=JAIME, lastName=NETTLES, phoneNumber=863080561151, active=1, createDate=2006-02-14]
Customer [customerId=566, firstName=CASEY, lastName=MENA, phoneNumber=525518075499, active=1, createDate=2006-02-14]
Customer [customerId=567, firstName=ALFREDO, lastName=MCADAMS, phoneNumber=324346485054, active=1, createDate=2006-02-14]
Customer [customerId=568, firstName=ALBERTO, lastName=HENNING, phoneNumber=618156722572, active=1, createDate=2006-02-14]
Customer [customerId=569, firstName=DAVE, lastName=GARDINER, phoneNumber=128499386727, active=1, createDate=2006-02-14]
Customer [customerId=570, firstName=IVAN, lastName=CROMWELL, phoneNumber=203804046132, active=1, createDate=2006-02-14]
Customer [customerId=571, firstName=JOHNNIE, lastName=CHISHOLM, phoneNumber=770864062795, active=1, createDate=2006-02-14]
Customer [customerId=572, firstName=SIDNEY, lastName=BURLESON, phoneNumber=867287719310, active=1, createDate=2006-02-14]
Customer [customerId=573, firstName=BYRON, lastName=BOX, phoneNumber=844018348565, active=1, createDate=2006-02-14]
Customer [customerId=574, firstName=JULIAN, lastName=VEST, phoneNumber=315528269898, active=1, createDate=2006-02-14]
Customer [customerId=575, firstName=ISAAC, lastName=OGLESBY, phoneNumber=14465669789, active=1, createDate=2006-02-14]
Customer [customerId=576, firstName=MORRIS, lastName=MCCARTER, phoneNumber=278669994384, active=1, createDate=2006-02-14]
Customer [customerId=577, firstName=CLIFTON, lastName=MALCOLM, phoneNumber=29341849811, active=1, createDate=2006-02-14]
Customer [customerId=578, firstName=WILLARD, lastName=LUMPKIN, phoneNumber=377633994405, active=1, createDate=2006-02-14]
Customer [customerId=579, firstName=DARYL, lastName=LARUE, phoneNumber=954786054144, active=1, createDate=2006-02-14]
Customer [customerId=580, firstName=ROSS, lastName=GREY, phoneNumber=165164761435, active=1, createDate=2006-02-14]
Customer [customerId=581, firstName=VIRGIL, lastName=WOFFORD, phoneNumber=294449058179, active=1, createDate=2006-02-14]
Customer [customerId=582, firstName=ANDY, lastName=VANHORN, phoneNumber=995527378381, active=1, createDate=2006-02-14]
Customer [customerId=583, firstName=MARSHALL, lastName=THORN, phoneNumber=285710089439, active=1, createDate=2006-02-14]
Customer [customerId=584, firstName=SALVADOR, lastName=TEEL, phoneNumber=170115379190, active=1, createDate=2006-02-14]
Customer [customerId=585, firstName=PERRY, lastName=SWAFFORD, phoneNumber=914466027044, active=1, createDate=2006-02-14]
Customer [customerId=586, firstName=KIRK, lastName=STCLAIR, phoneNumber=182178609211, active=1, createDate=2006-02-14]
Customer [customerId=587, firstName=SERGIO, lastName=STANFIELD, phoneNumber=387448063440, active=1, createDate=2006-02-14]
Customer [customerId=588, firstName=MARION, lastName=OCAMPO, phoneNumber=338758048786, active=1, createDate=2006-02-14]
Customer [customerId=589, firstName=TRACY, lastName=HERRMANN, phoneNumber=154124128457, active=1, createDate=2006-02-14]
Customer [customerId=590, firstName=SETH, lastName=HANNON, phoneNumber=864392582257, active=1, createDate=2006-02-14]
Customer [customerId=591, firstName=KENT, lastName=ARSENAULT, phoneNumber=410877354933, active=1, createDate=2006-02-14]
Customer [customerId=592, firstName=TERRANCE, lastName=ROUSH, phoneNumber=437829801725, active=0, createDate=2006-02-14]
Customer [customerId=593, firstName=RENE, lastName=MCALISTER, phoneNumber=137809746111, active=1, createDate=2006-02-14]
Customer [customerId=594, firstName=EDUARDO, lastName=HIATT, phoneNumber=640843562301, active=1, createDate=2006-02-14]
Customer [customerId=595, firstName=TERRENCE, lastName=GUNDERSON, phoneNumber=935952366111, active=1, createDate=2006-02-14]
Customer [customerId=596, firstName=ENRIQUE, lastName=FORSYTHE, phoneNumber=199514580428, active=1, createDate=2006-02-14]
Customer [customerId=597, firstName=FREDDIE, lastName=DUGGAN, phoneNumber=644021380889, active=1, createDate=2006-02-14]
Customer [customerId=598, firstName=WADE, lastName=DELVALLE, phoneNumber=145308717464, active=1, createDate=2006-02-14]
Customer [customerId=599, firstName=AUSTIN, lastName=CINTRON, phoneNumber=288241215394, active=1, createDate=2006-02-14]
